Trcid	Title	Shortdescription	Longdescription	Calendarsummary	TitleEN	ShortdescriptionEN	LongdescriptionEN	CalendarsummaryEN	Types	Ids	Locatienaam	City	Adres	Zipcode	Latitude	Longitude	Urls	Media	Thumbnail	Datepattern_startdate	Datepattern_enddate	Singledates	Lastupdated
4c80b147-68ac-4740-a0cc-3c2967d9e9ef	Architour	Architour verzorgt Engels- en Duitstalige rondleidingen naar moderne architectuur en stedenbouw in Nederland. Zij ontwikkelen excursies op maat voor groepen ? van Amsterdam tot Rotterdam en van Rietveld tot MVRDV.	<div>Verder regelt Architour ook accommodatie en vervoer binnen Nederland en maakt restaurant- of caf&eacute:-reserveringen.</div> <div><br /> </div> <div>De rondleidingen zijn professioneel, informatief en vermakelijk en worden door vakkundige gidsen begeleid die een achtergrond in de architectuur hebben. De klanten zijn architecten en ander vakpubliek, maar ook vrienden van moderne architectuur.</div> <div><br /> </div> <div>Architour is lid van het Guiding Architects Network, een internationaal netwerk voor architectuur-rondleidingen met leden in talrijke landen in Europa.</div> <div><br /> </div>		Architour	Architour organizes architecture tours in the Netherlands. They develop customized group excursions to modern architecture and urbanism ? from Amsterdam to Rotterdam and from Rietveld to MVRDV.	"Architour also organizes accommodation, transport and restaurant or café reservations. 	  The architecture tours are professional, informative and entertaining, and the clients range from architecture enthusiasts to architects and other professionals. All the guides have a professional background in architecture.  Architour is a member of www.guiding-architects.net, the international network of architectural guided tours with partners in many European countries."		Rondleiding	2.11.3		AMSTERDAM	Wenslauerstraat 16	1053 BA	52,367599	4,865663	http://www.architour.nl	http://media.iamsterdam.com/ndtrc/Images/20110223/cdbcdb7c-5fc9-4926-8e13-31e6c6e002a7.jpg	http://media.iamsterdam.com/ndtrc/Images/20110223/cdbcdb7c-5fc9-4926-8e13-31e6c6e002a7.jpg				2014-04-17 11:26:37
210375d1-b71e-47a7-878a-1db300b3ccb9	Footstep Tours	Dit excursiebureau werkt in het toerisme in de breedste zin van het woord, van vermakelijk tot educatief, voor groepen en individuele klanten. Footstep Tours werkt veel met geschiedenis op locatie. Naast alle brede onderwerpen wordt veel gedaan met het Joodse erfgoed. In dit alles staat het vervullen van de wensen van de klant voorop.  Footstep Tours verzorgt geen programma's in het Wallengebied (maar er kan wel over verteld worden). 	<div><br /> </div>	Altijd open	Footstep Tours	This guide agency is active in tourism in the broadest sense of the word, from entertaining to educational, for groups and individuals. Footstep Tours offers various history activities on location, from general subjects to the Jewish heritage.  The agency aims to fulfil all the customer?s wishes.		Always open	Rondleiding	2.11.3		EDAM	Twiskepolderstraat 8	1135 JV	52,508220	5,055811	http://www.footsteptours.nl	http://media.iamsterdam.com/ndtrc/Images/20110322/3cf1f4b9-94d9-44f0-b57f-7ed8a6da9749.jpg	http://media.iamsterdam.com/ndtrc/Images/20110322/3cf1f4b9-94d9-44f0-b57f-7ed8a6da9749.jpg	22-03-2011			2014-04-17 11:27:58
51614684-8036-48d1-af0d-1c4b6c94c87e	Context Travel	Context organiseert thematische 'wandelende seminars' in grotere steden over de hele wereld. Het programma in Amsterdam brengt intellectueel nieuwsgierige reizigers samen met plaatselijke academici en deskundigen voor discussies over onderwerpen die variëren van kunstgeschiedenis en architectuur tot antropologie en het dagelijks leven. 	<strong>Rondleidingen</strong><br /> Ontdek samen met een kunsthistoricus de schatten van het in 2013 heropende Rijksmuseum, waaronder het scala aan meesterwerken uit de Nederlandse Gouden Eeuw van Vermeer tot Rembrandt. Ervaar tijdens de 'Investors and Explorers'-toer hoe de combinatie van handel, macht en kunst in het 17de-eeuwse Amsterdam de zogenaamde Gouden Eeuw voortbracht. Leer meer over de fabeltjes en de realiteit van de reputatie van de Nederlandse hoofdstad als 'Model City', waarbij onderwerpen ter sprake komen zoals de rosse buurt, de bloeiende LGBT- cultuur, de kraakbeweging en sociale huisvesting.<br /> <br /> Bezoek de <a target=&quot:_blank&quot: href=&quot:http://www.contexttravel.com/contact&quot: re_target=&quot:_blank&quot:>Context Travel website</a>  voor meer informatie en een compleet overzicht van de rondleidingen.		Context Travel				Rondleiding,Rondleiding	2.3.12,2.11.3	Context Travel	AMSTERDAM		1012 JS	52,372638	4,894106	http://www.contexttravel.com	http://media.iamsterdam.com/ndtrc/Images/20140417/f0f47c78-ec3e-48f0-bc68-a253ff7c8cd7.jpg,http://media.iamsterdam.com/ndtrc/Images/20140417/969fe623-b5b7-4bc5-b69c-32dc44b58ed2.jpg	http://media.iamsterdam.com/ndtrc/Images/20140417/f0f47c78-ec3e-48f0-bc68-a253ff7c8cd7.jpg				2014-04-17 11:56:30
f26e8b7d-b95b-4218-b2b5-f5d9df3e9aae	R. Hellingh Sleepvaartbedrijf	Een heel bijzondere vaatocht beleef je met Sleepduwboot Ferna. De Ferna is een multifunktioneel vaartuig dat voor diverse doeleinden wordt gebruikt.	Je kunt met de Ferna verschillende excursies of rondvaarten maken. De excursies gaan naar de Amsterdamse havens of naar IJmuiden.		R. Hellingh Sleepvaartbedrijf	Push tug Ferna is a multifunctional vessel that can be used for a variety of purposes. Ferna is available for various excursions and boat tours. The excursions are of the Amsterdam docklands or to IJmuiden.  	Push tug Ferna is a multifunctional vessel that can be used for a variety of purposes. Ferna is available for various excursions and boat tours. The excursions are of the Amsterdam docklands or to IJmuiden.  		Tocht	2.11.4	R. Hellingh Sleepvaartbedrijf	ZAANDAM	Zuiddijk 285	1505 DA	52,431955	4,836556		http://media.iamsterdam.com/ndtrc/Images/20110217/3ca56f5e-1dd9-4fa0-9666-e18e68d39d55.jpg	http://media.iamsterdam.com/ndtrc/Images/20110217/3ca56f5e-1dd9-4fa0-9666-e18e68d39d55.jpg				2013-12-16 18:13:08
d7856d2a-85fa-46a8-bbf9-a83f0c407532	Groepsuitje Amsterdam door de eeuwen heen	Een arrangement voor groepen van 10 tot 100 personen dat begint met een lunch in een prachtige historische locatie. Hier wordt de groep welkom geheten door de gids die de gasten meeneemt voor een stadswandeling van ongeveer twee uur langs de hoogtepunten van de stad. 	De Gouden Eeuw, onbekende hotspots in de grachtengordel en de fraaie historie van de binnenstad worden gecombineerd met grappige anekdotes en verhalen over de buurt.<br /> <br /> Het arrangement wordt afgesloten met een diner in een leuk restaurantje op de Zeedijk of in de Jordaan (afhankelijk van beschikbaarheid). In typisch Amsterdamse geniet de groep van een driegangenmenu met diverse keuzes. Een compleet arrangement dat erg geschikt is voor families, bedrijven, clubs en andere groepen. Alleen de drankjes zijn niet inbegrepen, verder is alles all-in verzorgd.	Toelichting: Tour alleen op afspraak.	Groepsuitje Amsterdam door de eeuwen heen				Excursie,Tocht	2.11.2,2.11.4	Amsterdam Top Tours & Events	AMSTERDAM	Damrak 219-1	1012 ZJ	52,375218	4,895960	http://www.toptours.nl	http://media.iamsterdam.com/ndtrc/Images/20110228/e77b8cfb-51b0-405f-911d-351a324795de.jpg	http://media.iamsterdam.com/ndtrc/Images/20110228/e77b8cfb-51b0-405f-911d-351a324795de.jpg				2014-03-17 15:51:32
4605ed51-a367-4c06-b4fd-b29f74c7f20e	Honderd jaar Amsterdamse School	Wandeling en rondvaart langs prachtige monumenten.  	<div>Tijdens de rondvaart krijg je een korte introductie over de Amsterdamse School van architectuurhistorica Willemijn van Breda, terwijl je een kopje thee of koffie nuttigt.<br /> <br /> Daarna maak je een wandeling langs een der hoogtepunten van deze expressionistische stroming: de Zuidpijp, met het complex van de woningbouwvereniging de Dageraad uit de jaren '20. Hier tref je de glorieuze monumenten aan van Piet Kramer, Michel de Klerk envele anderen.</div> <div><br /> </div>		100 jaar Amsterdamse School				Excursie,Rondleiding,Tocht	2.11.2,2.11.3,2.11.4		AMSTERDAM	Ruysdaelkade 147	1072 AT	52,353580	4,887047	http://www.smidtje.nl	http://media.iamsterdam.com/ndtrc/Images/20110303/e8c33379-de18-4129-b29f-3fcbfbf83702.jpg	http://media.iamsterdam.com/ndtrc/Images/20110303/e8c33379-de18-4129-b29f-3fcbfbf83702.jpg				2013-12-17 01:24:02
4f9673ab-9a71-4538-9993-cf185369e8b4	Floating and Walking	Specialtours heet je van harte welkom aan boord van één van de luxe boten alwaar de gezellige gids & schipper op je wachten.  	<div><strong>Programma</strong><br /> Als iedereen aan boord is worden de trossen losgegooid en begint een bijzondere vaart door de Amsterdamse grachten. Gedurende deze cruise ontdek je hoe mooi Amsterdam kan zijn vanaf het water. Uiteraard is er tijdens deze vaart ook gelegenheid om een drankje te nuttigen.<br /> <br /> Na een uur wordt aangemeerd voor het voorgerecht. Vervolgens vaart de boot weer door, richting het hoofdgerecht. Na het hoofdgerecht neemt de gids het van de schipper over en neemt je wandelend mee naar misschien wel de bekendste buurt van Amsterdam: de Rosse buurt. Daar zal hij /zij je enkele van de vele interessante verhalen en spannende anekdotes over deze bruisende buurt vertellen.<br /> <br /> Deze enerverende wandeling eindigt bij een oud Amsterdams pakhuis waar je als afsluiter kunt genieten van een overheerlijk dessert.</div> <div><br /> </div> <div>Specialtours adviseert om omstreeks 17:00 of 18:00 uur te starten met 'Floating &amp: Walking'.</div> <div><br /> </div>		Floating and Walking				Arrangement,Rondleiding,Tocht,Culinair	2.11.1,2.11.3,2.11.4,2.11.8		AMSTERDAM	Gillis van Ledenberchstr 78	1052 VK	52,376302	4,871860	http://www.amsterdamtour.nl	http://media.iamsterdam.com/ndtrc/Images/20110303/73ad7c08-946c-41a7-8d31-a89ba33c7b75.jpg	http://media.iamsterdam.com/ndtrc/Images/20110303/73ad7c08-946c-41a7-8d31-a89ba33c7b75.jpg				2013-12-17 01:24:25
2fe71a47-31f5-47ee-90a9-67c1d51f3d22	Tara's Flow	Voor familie en vriendengezelschappen vanaf ca. zes personen, biedt Tara's Flow bijzondere dagprogramma's in en rondom de paardenkoets. Deze gezelschapprogramma's kenmerken zich door het actieve karakter terwijl u vanuit de koets geniet van de prachtige polderlandschappen van de Lage Landen (omgeving Waterland, Beemster, Eilands polder) of de Veluwe.   Naar keuze kunt u maaltijden en catering volledig zelf verzorgen of dit te laten regelen door Tara's Flow. Verder stoppen we tijdens elke route op bijzonder lokaties waar altijd iets extra's valt te beleven!   	Voor familie en vriendengezelschappen vanaf ca. zes personen, biedt Tara's Flow bijzondere dagprogramma's in en rondom de paardenkoets. Deze gezelschapprogramma's kenmerken zich door het actieve karakter terwijl u vanuit de koets geniet van de prachtige polderlandschappen van de Lage Landen (omgeving Waterland, Beemster, Eilands polder) of de Veluwe.   Naar keuze kunt u maaltijden en catering volledig zelf verzorgen of dit te laten regelen door Tara's Flow. Verder stoppen we tijdens elke route op bijzonder lokaties waar altijd iets extra's valt te beleven!   		Tara's Flow				Rondleiding,Tocht	2.3.12,2.11.4	Tara's Flow	ZUIDOOSTBEEMSTER	Zuiderweg 18a	1461 GB	52,528303	4,877042	http://www.tarasflow.nl						2014-03-13 15:27:58
ba5a6615-3d78-4673-80cd-254facf21092	Seaside Sports	Op het 300 meter brede strand van IJmuiden organiseert Seaside Sports bedrijfsuitjes, vrijgezellenuitjes, familiedagen of gewoon een gezellig dagje uit.	Blokarten staat bij Seaside Sports garant voor een sportieve en avontuurlijke dag. Het suizen van de wind, de snelheid en de prachtige omgeving in combinatie met het uitstekende materiaal en ervaren instructeurs, bezorgen keer op keer een ervaring om nooit te vergeten.<br /> <br /> Kijk op de website voor meer informatie.		Seaside Sports	At home on the 300-metre wide beach of IJmuiden, Seaside Sports organises special business outings, family days and other fun beach activities. Thanks to the flat terrain and coastal winds, land sailing is a particularly exciting way to zoom along the sand, racing friends or peers. As well as providing all necessary safety materials, experienced instructors are always on hand.			Watersport,Overige buitensport,Arrangement,Excursie,Tocht	2.8.8,2.8.11,2.11.1,2.11.2,2.11.4	Seaside Sports	IJMUIDEN	Kennemerstrand 180	1976 GA	52,456690	4,563344	http://www.seasidesports.nl/	http://media.iamsterdam.com/ndtrc/Images/20120319/d669a5de-dfca-426e-b450-21a9bca6cc22.jpg	http://media.iamsterdam.com/ndtrc/Images/20120319/d669a5de-dfca-426e-b450-21a9bca6cc22.jpg				2014-01-09 14:27:52
221f55a0-3295-42af-8de1-8b095f033cd6	Amsterdamse Kroegentocht	Deze Amsterdamse kroegentocht is een ouderwets gezellige rondleiding door het kloppende hart van Amsterdam. Tijdens de kroegentocht nemen de ''kroegentijgers'' van Getevents je mee naar de goed verborgen Amsterdamse cafeetjes.	<div>In deze onversneden Amsterdamse kroegen staat de spreekwoordelijke lepel nog steeds in de brijpot. De rondleiding begint op het Beursplein, maar het is ook mogelijk om ergens anders in het centrum te starten.<br /> <strong><br /> Jordaan</strong></div> <div>Als de groep compleet is, neemt de kroegenspecialist je mee naar de Jordaan. De gids vertelt je alles over de typisch Jordanese plekjes en plaatsen. Bijzondere verhalen over deze bruisende Amsterdamse volkswijk en haar roerige geschiedenis. Uiteraard neem je een 'kijkje' in de typische Jordanese kroegjes.</div> <div><br /> Deze rondleiding is te boeken op je eigen gewenste dag en tijdstip.</div> <div><br /> </div> <div><strong>Inclusief:</strong></div> <div>- Ervaren gids</div> <div>- Garantie op een gezellige middag.</div> <div><br /> </div>		Amsterdam Beer Tour				Excursie,Tocht	2.11.2,2.11.4	GET Events	AMSTERDAM	Gillis van Ledenberchstr 78	1052 VK	52,376337	4,871750	http://www.getevents.nl	http://media.iamsterdam.com/ndtrc/Images/20120425/f5da4bc6-6492-49e4-b169-fb7194cd6ccb.jpg,http://media.iamsterdam.com/ndtrc/Images/20120425/2ccc6650-9aa6-4c6d-8031-b995a5b49189.jpg,http://media.iamsterdam.com/ndtrc/Images/20120425/4fd0ad32-5c90-4795-93fe-117393d1d683.jpg	http://media.iamsterdam.com/ndtrc/Images/20120425/f5da4bc6-6492-49e4-b169-fb7194cd6ccb.jpg				2013-12-17 11:31:45
02498154-550e-424c-a773-3c52e337c143	Hap en Stap Tour	De Hap en Stap tour is een culinaire ontdekkingstocht door de binnenstad van Amsterdam. Tijdens dit uitje breng je een bezoek aan drie verschillende restaurantjes waar je geniet van een heerlijk voor-, hoofd- en nagerecht.	<div><strong>Jordaan</strong></div> <div>Deze rondleiding begint met een bezoekje aan de Jordaan. In deze voormalige volkswijk hoor je de verhalen en anekdotes van haar roerige geschiedenis en markante bewoners. Na deze Jordaantour ga je naar het eerste restaurant voor het voorgerecht.<br /> <strong><br /> Grachtengordel</strong></div> <div>Na het voorgerecht gaat de reis verder naar het tweede restaurant. De gids neemt je mee naar de wereldberoemde grachtengordel. Je loopt langs de monumentale pakhuizen en kleurrijke grachtenpanden en leert waarom juist dit deel van Amsterdam op de Werelderfgoedlijst staat.<br /> <strong><br /> Wallen</strong></div> <div>Na het hoofdgerecht is de grand finale op de Amsterdamse Wallen. De gidsen vertellen verhalen over deze intrigerende buurt van schaars geklede dames achter hun rood verlichte ramen. De Wallen bruisen en dat laten de gidsen graag zien.</div> <div><br /> </div> <div><strong>Inclusief:</strong></div> <div>- Professionele gids(en)</div> <div>- Beproefde route</div> <div>- Driegangendiner</div> <div>- BTW</div>	Altijd open	Hap and Stap Tour			Always open	Excursie,Tocht	2.11.2,2.11.4	GET Events 	AMSTERDAM	Gillis van Ledenberchstraat 78	1052 VK	52,376337	4,871750	http://www.getevents.nl	http://media.iamsterdam.com/ndtrc/Images/20120425/561adb35-8c4f-4e1b-a070-50848fdc815d.jpg,http://media.iamsterdam.com/ndtrc/Images/20120425/7172bc1b-a18f-4363-8f7d-dae597387ee8.jpg,http://media.iamsterdam.com/ndtrc/Images/20120425/3e9b4362-848c-4b52-be08-771905a64d8b.jpg	http://media.iamsterdam.com/ndtrc/Images/20120425/561adb35-8c4f-4e1b-a070-50848fdc815d.jpg	25-04-2012			2013-12-17 11:31:59
2964aef7-7975-4230-9d4f-e2b4fabfe424	Steptocht	Dit is programma is een combinatie van een steptocht en puzzeltocht door de stad. Tijdens de ontvangst en speluitleg worden de deelnemers in twee groepen verdeeld. De ene groep gaat een steptocht door de stad maken de andere groep begint met een puzzeltocht. Tijdens de pauze krijgen de deelnemers allemaal een versnapering en vervolgens wisselen de deelnemers van onderdeel.	<div>Steptocht: Samen met de instructeur stept u een inspirerende tocht langs diverse bekende monumenten en bezienswaardigheden. Onderweg zullen er enkele stops zijn om op adem te komen. Zo zijn er kleine opdrachten en worden er mooie foto's gemaakt. Deze krijgt u na afloop digitaal aangeleverd, zodat u een herinnering heeft aan de steptocht. Het steppen is redelijk intensief dus als u twijfelt aan uw conditie kunnen we altijd een aantal fietsen reserveren.&nbsp:</div> <div><br /> </div> <div>Puzzeltocht: Aan de hand van een boekje lopen de deelnemers een puzzeltocht door de stad. Welk team beantwoord de meeste vragen goed en wordt na afloop in het zonnetje gezet?</div>	Altijd open	Steptour			Always open	Excursie,Excursie,Tocht	2.7.2,2.11.2,2.11.4	LeukeDagWeg.nl	PURMEREND	Signaal	1446 WT	52,511899	5,006770	http://www.leukedagweg.nl	http://media.iamsterdam.com/ndtrc/Images/20120514/cfd88ef8-a8bc-4cd1-840c-dec33678d4ac.jpg	http://media.iamsterdam.com/ndtrc/Images/20120514/cfd88ef8-a8bc-4cd1-840c-dec33678d4ac.jpg				2013-12-17 12:00:42
dea1d93a-e520-41d1-99ee-09492b16c96f	Rondvaart door het Ilperveld	Het voorjaar staat voor de deur! Dit betekent dat je weer mee kunt met een rondvaart door het Ilperveld. Vaar mee met de eerste tocht op zondag 17 maart van 13:30 tot 15:30 uur.	<strong> Spot de kieviten!</strong><br /> Boven de weilanden maken de kieviten er met spectaculaire buitelingen nu een mooie show van. De vondst van het eerste kievitsei krijgt in Nederland altijd volop aandacht. Meestal gebeurt dat voor 21 maart, als officieel de lente begint.<br /> <br /> De komende maanden kun je iedere zondag een rondvaart door het Ilperveld maken, van 13:30 tot 15:30 uur.<br /> <br /> <strong>Fotografen opgelet!</strong><br /> Op zondag 17 maart maakt de schipper van 11:00-13:00 uur een rondvaart naar de beste plekken om de vogels en het landschap in het Ilperveld te fotograferen. Je krijgt alle gelegenheid er iets moois van te maken.<br /> <br /> <strong>Zin om mee te varen?</strong><br /> Aanmelden is noodzakelijk en kan via www.gaatumee.nl.<br /> Voor meer informatie kun je bellen met 088-0064455 (tijdens kantooruren).&nbsp:Tip: trek waterdichte schoenen of laarzen aan en warme (regen)kleding. Op het water is het vaak fris.<br /> <br /> <strong>Prijzen</strong><br /> Kosten &euro: 10,00 per persoon.<br /> Beschermers &euro: 6,50.<br /> Kinderen tot 12 jaar mogen gratis mee.		Rondvaart door het Ilperveld				Excursie,Vaarroute,Excursie,Tocht	2.7.2,2.7.8,2.11.2,2.11.4	Rondvaart door het Ilperveld	LANDSMEER	Kanaaldijk 32A	1121 NX	52,440749	4,949602	http://www.gaatumee.nl,http://www.ilperveld.nl	http://media.iamsterdam.com/ndtrc/Images/20130307/88e59f5d-1bb6-4b5e-aab3-229bb159ae3a.jpg	http://media.iamsterdam.com/ndtrc/Images/20130307/88e59f5d-1bb6-4b5e-aab3-229bb159ae3a.jpg				2013-03-07 16:56:19
